,STCOUNTYFP,STATE,COUNTYNAME,digital_force,cat_DF
1553,29149,MO,Oregon County,-0.09961290581667867,medium
1554,29151,MO,Osage County,0.12375921879672165,medium
1555,29153,MO,Ozark County,0.018221093223372196,medium
1556,29155,MO,Pemiscot County,0.04071468767494995,medium
1557,29157,MO,Perry County,0.06304596548179682,medium
1558,29159,MO,Pettis County,0.3975670806573829,medium
1559,29161,MO,Phelps County,0.1036110283591362,medium
1560,29163,MO,Pike County,0.03187166088544671,medium
1561,29165,MO,Platte County,0.39280554970184295,medium
1562,29167,MO,Polk County,0.13048938167807184,medium
1563,29169,MO,Pulaski County,0.20428172184683813,medium
1564,29171,MO,Putnam County,-0.10805655701443803,medium
1565,29173,MO,Ralls County,0.21407219887284504,medium
1566,29175,MO,Randolph County,0.06458525243832268,medium
1567,29177,MO,Ray County,0.2538516376638251,medium
1568,29179,MO,Reynolds County,-0.019050975889760718,medium
1569,29181,MO,Ripley County,-0.09736851928823166,medium
1570,29183,MO,St. Charles County,0.279850478632984,medium
1571,29185,MO,St. Clair County,0.14889499664847194,medium
1572,29186,MO,Ste. Genevieve County,0.2609184162018699,medium
1573,29187,MO,St. Francois County,0.2609184162018699,medium
1574,29189,MO,St. Louis County,0.3424445131800756,medium
1575,29195,MO,Saline County,0.08198105712241924,medium
1576,29197,MO,Schuyler County,-0.16817417428252646,medium
1577,29199,MO,Scotland County,-0.1789478647170422,medium
1578,29201,MO,Scott County,0.07000570205365121,medium
1579,29203,MO,Shannon County,0.1036110283591362,medium
1580,29205,MO,Shelby County,-0.08523458229298654,medium
1581,29207,MO,Stoddard County,0.22016330541059614,medium
1582,29209,MO,Stone County,0.12033820389567693,medium
1583,29211,MO,Sullivan County,0.0485323676001992,medium
1584,29213,MO,Taney County,0.04696337664622165,medium
1585,29215,MO,Texas County,0.1036110283591362,medium
1586,29217,MO,Vernon County,0.14889499664847194,medium
1587,29219,MO,Warren County,0.35229161235540296,medium
1588,29221,MO,Washington County,0.13795667080969612,medium
1589,29223,MO,Wayne County,-0.0248792732688084,medium
1590,29225,MO,Webster County,0.4195333635682142,medium
1591,29227,MO,Worth County,-0.1781503970999627,medium
1592,29229,MO,Wright County,0.4195333635682142,medium
1593,29510,MO,St. Louis city,0.4393700596090565,medium
1594,30001,MT,Beaverhead County,0.08399484183502126,medium
1595,30003,MT,Big Horn County,-0.08131735255637478,medium
1596,30005,MT,Blaine County,-0.09422473751101897,medium
1597,30007,MT,Broadwater County,-0.280806092804094,medium
1598,30009,MT,Carbon County,0.013513486318658598,medium
1599,30011,MT,Carter County,0.08866380713057377,medium
1600,30013,MT,Cascade County,0.07725479523682666,medium
1601,30015,MT,Chouteau County,0.04279771950923938,medium
1602,30017,MT,Custer County,-0.06443164016514162,medium
1603,30019,MT,Daniels County,-0.07114283165134834,medium
1604,30021,MT,Dawson County,-0.04566597308978565,medium
1605,30023,MT,Deer Lodge County,-0.14413198574042105,medium
1606,30025,MT,Fallon County,-0.06457707077501687,medium
1607,30027,MT,Fergus County,0.050509190271010064,medium
1608,30029,MT,Flathead County,0.04764762856545096,medium
1609,30031,MT,Gallatin County,0.035878514438595084,medium
1610,30033,MT,Garfield County,-0.10551708995549854,medium
1611,30035,MT,Glacier County,-0.1257650890427078,medium
1612,30037,MT,Golden Valley County,-0.052249633481567616,medium
1613,30039,MT,Granite County,0.02674648001491254,medium
1614,30041,MT,Hill County,0.04279771950923938,medium
1615,30043,MT,Jefferson County,0.21370728016307525,medium
1616,30045,MT,Judith Basin County,-0.03752847716821748,medium
1617,30047,MT,Lake County,0.13536323359866956,medium
1618,30049,MT,Lewis and Clark County,0.21370728016307525,medium
1619,30051,MT,Liberty County,0.12865174955272282,medium
1620,30053,MT,Lincoln County,0.10615068949670496,medium
1621,30055,MT,McCone County,-0.07759691590361782,medium
1622,30057,MT,Madison County,-0.021944140396960174,medium
1623,30059,MT,Meagher County,-0.08092869858803772,medium
1624,30061,MT,Mineral County,-0.08968824414609547,medium
1625,30063,MT,Missoula County,0.14128943541775718,medium
1626,30065,MT,Musselshell County,-0.05203924601808549,medium
1627,30067,MT,Park County,0.1937826685183185,medium
1628,30069,MT,Petroleum County,-0.11248869238524194,medium
1629,30071,MT,Phillips County,-0.03604520367821882,medium
1630,30073,MT,Pondera County,-0.04689472326599667,medium
1631,30075,MT,Powder River County,0.04621108395778138,medium
1632,30077,MT,Powell County,0.1049684423237304,medium
1633,30079,MT,Prairie County,-0.06457707077501687,medium
1634,30081,MT,Ravalli County,0.060980133415686685,medium
1635,30083,MT,Richland County,-0.04566597308978565,medium
1636,30085,MT,Roosevelt County,-0.07014738034687411,medium
1637,30087,MT,Rosebud County,-0.017413739158201155,medium
1638,30089,MT,Sanders County,-0.13501247218126847,medium
1639,30091,MT,Sheridan County,0.06847877885429464,medium
1640,30093,MT,Silver Bow County,-0.02918267434788512,medium
1641,30095,MT,Stillwater County,0.08404843315448779,medium
1642,30097,MT,Sweet Grass County,0.09113847685912456,medium
1643,30099,MT,Teton County,0.07725479523682666,medium
1644,30101,MT,Toole County,0.12865174955272282,medium
1645,30103,MT,Treasure County,-0.06512218053794608,medium
1646,30105,MT,Valley County,-0.1185090260865371,medium
1647,30107,MT,Wheatland County,0.050509190271010064,medium
1648,30109,MT,Wibaux County,-0.3270140337558128,medium
1649,30111,MT,Yellowstone County,0.08404843315448779,medium
1650,31001,NE,Adams County,-0.051341833757147966,medium
1651,31003,NE,Antelope County,-0.08508150398608975,medium
1652,31005,NE,Arthur County,0.032602084233784315,medium
1653,31007,NE,Banner County,-0.1931635756268812,medium
1654,31009,NE,Blaine County,-0.0013944766062842008,medium
1655,31011,NE,Boone County,0.030210838673349723,medium
1656,31013,NE,Box Butte County,0.0792363611827502,medium
1657,31015,NE,Boyd County,-0.1502406109767698,medium
1658,31017,NE,Brown County,0.031108838350926232,medium
1659,31019,NE,Buffalo County,-0.0354701664911181,medium
1660,31021,NE,Burt County,-0.13763250130945653,medium
1661,31023,NE,Butler County,0.07084235952728997,medium
1662,31025,NE,Cass County,0.05039048664929298,medium
1663,31027,NE,Cedar County,-0.07655593677798057,medium
1664,31029,NE,Chase County,0.01926525223704891,medium
1665,31031,NE,Cherry County,0.032602084233784315,medium
1666,31033,NE,Cheyenne County,-0.07249192369334155,medium
1667,31035,NE,Clay County,0.03707785884719129,medium
1668,31037,NE,Colfax County,0.07084235952728997,medium
1669,31039,NE,Cuming County,-0.04565844598442041,medium
1670,31041,NE,Custer County,0.2664774537135381,medium
1671,31043,NE,Dakota County,-0.09467981751646072,medium
1672,31045,NE,Dawes County,-0.07935618635246558,medium
1673,31047,NE,Dawson County,0.2664774537135381,medium
1674,31049,NE,Deuel County,-0.07249192369334155,medium
1675,31051,NE,Dixon County,-0.03629246946042872,medium
1676,31053,NE,Dodge County,-0.09102038371764797,medium
1677,31055,NE,Douglas County,0.37563479484932577,medium
1678,31057,NE,Dundy County,0.01926525223704891,medium
1679,31059,NE,Fillmore County,0.03707785884719129,medium
1680,31061,NE,Franklin County,-0.03225085129277014,medium
1681,31063,NE,Frontier County,-0.017605505261103827,medium
1682,31065,NE,Furnas County,0.016484484287687843,medium
1683,31067,NE,Gage County,0.06908498868462655,medium
1684,31069,NE,Garden County,-0.02916220555785548,medium
1685,31071,NE,Garfield County,-0.20621549408170586,medium
1686,31073,NE,Gosper County,0.2664774537135381,medium
1687,31075,NE,Grant County,0.032602084233784315,medium
1688,31077,NE,Greeley County,-0.2345324187527984,medium
1689,31079,NE,Hall County,0.18219125644760886,medium
1690,31081,NE,Hamilton County,0.021062720460839315,medium
1691,31083,NE,Harlan County,0.016484484287687843,medium
1692,31085,NE,Hayes County,-0.0392134099419861,medium
1693,31087,NE,Hitchcock County,-0.0392134099419861,medium
1694,31089,NE,Holt County,-0.008796821024720113,medium
1695,31091,NE,Hooker County,-0.18945387167214228,medium
1696,31093,NE,Howard County,0.18219125644760886,medium
1697,31095,NE,Jefferson County,-0.0038328347183068634,medium
1698,31097,NE,Johnson County,-0.083091130340646,medium
1699,31099,NE,Kearney County,-0.03101170998901918,medium
1700,31101,NE,Keith County,-0.14012754618818066,medium
1701,31103,NE,Keya Paha County,-0.15391209493282798,medium
1702,31105,NE,Kimball County,-0.010077097351490531,medium
1703,31107,NE,Knox County,-0.15699075898684967,medium
1704,31109,NE,Lancaster County,0.32401474964868177,medium
1705,31111,NE,Lincoln County,0.015269771190346676,medium
1706,31113,NE,Logan County,-0.2432705863088803,medium
1707,31115,NE,Loup County,-0.21496467184726464,medium
1708,31117,NE,McPherson County,0.015269771190346676,medium
1709,31119,NE,Madison County,-0.052970879450210666,medium
1710,31121,NE,Merrick County,-0.09018803358156403,medium
1711,31123,NE,Morrill County,0.0792363611827502,medium
1712,31125,NE,Nance County,0.030210838673349723,medium
1713,31127,NE,Nemaha County,-0.0006708359055033656,medium
1714,31129,NE,Nuckolls County,-0.07613177148226273,medium
1715,31131,NE,Otoe County,0.05039048664929298,medium
1716,31133,NE,Pawnee County,0.02542998289426723,medium
1717,31135,NE,Perkins County,-0.033925625799362195,medium
1718,31137,NE,Phelps County,-0.0354701664911181,medium
1719,31139,NE,Pierce County,-0.052970879450210666,medium
1720,31141,NE,Platte County,0.07084235952728997,medium
1721,31143,NE,Polk County,0.07084235952728997,medium
1722,31145,NE,Red Willow County,-0.1499974585486436,medium
1723,31147,NE,Richardson County,0.02542998289426723,medium
1724,31149,NE,Rock County,-0.15648693728364535,medium
1725,31151,NE,Saline County,0.15285563794788054,medium
1726,31153,NE,Sarpy County,0.21444285812453295,medium
1727,31155,NE,Saunders County,0.1244074840661184,medium
1728,31157,NE,Scotts Bluff County,0.16270474157345235,medium
1729,31159,NE,Seward County,0.019160645941975186,medium
1730,31161,NE,Sheridan County,0.0792363611827502,medium
1731,31163,NE,Sherman County,-0.07812364276358295,medium
1732,31165,NE,Sioux County,0.16270474157345235,medium
1733,31167,NE,Stanton County,-0.052970879450210666,medium
1734,31169,NE,Thayer County,-0.008700259289149144,medium
1735,31171,NE,Thomas County,0.01565126524626154,medium
1736,31173,NE,Thurston County,-0.05157290114907577,medium
1737,31175,NE,Valley County,-0.13998971006764324,medium
1738,31177,NE,Washington County,0.2431495817247533,medium
1739,31179,NE,Wayne County,-0.05157290114907577,medium
1740,31181,NE,Webster County,-0.043727528023087874,medium
1741,31183,NE,Wheeler County,-0.011127958594390974,medium
1742,31185,NE,York County,0.0484129127560996,medium
1743,32003,NV,Clark County,0.3547891712719153,medium
1744,32005,NV,Douglas County,0.2091655207371923,medium
1745,32007,NV,Elko County,-0.09687666222455396,medium
1746,32009,NV,Esmeralda County,-0.003839726404353647,medium
1747,32011,NV,Eureka County,-0.2711838807951861,medium
1748,32013,NV,Humboldt County,-0.2005367539970382,medium
1749,32015,NV,Lander County,-0.33525448010139297,medium
1750,32017,NV,Lincoln County,-0.06701710171030112,medium
1751,32019,NV,Lyon County,0.014910454314727468,medium
1752,32021,NV,Mineral County,-0.3613124854487812,medium
1753,32023,NV,Nye County,0.11858990030405675,medium
1754,32029,NV,Storey County,0.3466401169814844,medium
1755,32031,NV,Washoe County,0.3466401169814844,medium
1756,32033,NV,White Pine County,0.11356660164664227,medium
1757,32510,NV,Carson City,0.014910454314727468,medium
1758,33001,NH,Belknap County,0.10753963012353064,medium
1759,33003,NH,Carroll County,0.008824289354924497,medium
1760,33005,NH,Cheshire County,0.2595023346797193,medium
1761,33007,NH,Coos County,0.09860697555118578,medium
1762,33009,NH,Grafton County,0.1371492281556567,medium
1763,33011,NH,Hillsborough County,0.5637033169203512,high
1764,33013,NH,Merrimack County,0.3592328603911545,medium
1765,33015,NH,Rockingham County,0.3262947114376061,medium
1766,33017,NH,Strafford County,0.2677243932984517,medium
1767,33019,NH,Sullivan County,0.2477859566436278,medium
1768,34001,NJ,Atlantic County,0.26567158437529065,medium
1769,34003,NJ,Bergen County,0.4092484054744162,medium
1770,34005,NJ,Burlington County,0.22367710069921476,medium
1771,34007,NJ,Camden County,0.4731464165888935,medium
1772,34009,NJ,Cape May County,0.034122812775978555,medium
1773,34011,NJ,Cumberland County,0.21902123487953706,medium
1774,34013,NJ,Essex County,0.2973581695871454,medium
1775,34015,NJ,Gloucester County,0.4363357772229262,medium
1776,34017,NJ,Hudson County,0.2861968231550364,medium
1777,34019,NJ,Hunterdon County,0.1148165680443788,medium
1778,34021,NJ,Mercer County,0.22367710069921476,medium
1779,34023,NJ,Middlesex County,0.4032677669582235,medium
1780,34025,NJ,Monmouth County,0.4032677669582235,medium
1781,34027,NJ,Morris County,0.3836502480646893,medium
1782,34029,NJ,Ocean County,0.32841555860057103,medium
1783,34031,NJ,Passaic County,0.4092484054744162,medium
1784,34033,NJ,Salem County,0.21902123487953706,medium
1785,34035,NJ,Somerset County,0.3344703634096112,medium
1786,34037,NJ,Sussex County,0.10420037369289564,medium
1787,34039,NJ,Union County,0.3397359096506025,medium
1788,34041,NJ,Warren County,0.08543946974705291,medium
1789,35001,NM,Bernalillo County,0.201605545140807,medium
1790,35003,NM,Catron County,-0.012261943429769422,medium
1791,35005,NM,Chaves County,-0.0471121588220236,medium
1792,35006,NM,Cibola County,0.017068541616479936,medium
1793,35007,NM,Colfax County,-0.035968435781301517,medium
1794,35009,NM,Curry County,-0.27005983095989355,medium
1795,35011,NM,De Baca County,-0.25513657762019665,medium
1796,35013,NM,Dona Ana County,0.0030219192320112267,medium
1797,35015,NM,Eddy County,-0.1078287837913391,medium
1798,35017,NM,Grant County,-0.012261943429769422,medium
1799,35019,NM,Guadalupe County,0.0010954311128155,medium
1800,35021,NM,Harding County,0.07503421104654005,medium
1801,35023,NM,Hidalgo County,-0.2171101406923383,medium
1802,35025,NM,Lea County,0.002401040358018201,medium
1803,35027,NM,Lincoln County,0.08138602596824249,medium
1804,35028,NM,Los Alamos County,-0.07456329399863935,medium
1805,35029,NM,Luna County,-0.25458293449331154,medium
1806,35031,NM,McKinley County,0.017068541616479936,medium
1807,35033,NM,Mora County,0.06377773386211527,medium
1808,35035,NM,Otero County,-0.07096796357632998,medium
1809,35037,NM,Quay County,0.07971837128873427,medium
1810,35039,NM,Rio Arriba County,-0.016890394522571232,medium
1811,35041,NM,Roosevelt County,-0.0627762362262032,medium
1812,35043,NM,Sandoval County,0.201605545140807,medium
1813,35045,NM,San Juan County,0.07577917753819884,medium
1814,35047,NM,San Miguel County,0.07503421104654005,medium
1815,35049,NM,Santa Fe County,0.0745261249528397,medium
1816,35051,NM,Sierra County,-0.2692301514779783,medium
1817,35053,NM,Socorro County,-0.1132266076913274,medium
1818,35055,NM,Taos County,-0.0588484165770336,medium
1819,35057,NM,Torrance County,-0.06289244175740341,medium
1820,35059,NM,Union County,-0.20423189458135213,medium
1821,35061,NM,Valencia County,-0.09034286930967128,medium
1822,36001,NY,Albany County,0.3289140602057615,medium
1823,36003,NY,Allegany County,0.18729477959972968,medium
1824,36005,NY,Bronx County,0.05877100193290893,medium
1825,36007,NY,Broome County,0.26755947487728626,medium
1826,36009,NY,Cattaraugus County,0.04560207452595141,medium
1827,36011,NY,Cayuga County,0.1940032834615428,medium
1828,36013,NY,Chautauqua County,0.04715077763945883,medium
1829,36015,NY,Chemung County,0.28155726005775084,medium
1830,36017,NY,Chenango County,-0.020817700344057104,medium
1831,36019,NY,Clinton County,-0.0018542218478601923,medium
1832,36021,NY,Columbia County,0.0915882472953061,medium
1833,36023,NY,Cortland County,-0.0016907998174590484,medium
1834,36025,NY,Delaware County,0.0008711477926126618,medium
1835,36027,NY,Dutchess County,0.4466079173496495,medium
1836,36029,NY,Erie County,0.4337081290758069,medium
1837,36031,NY,Essex County,0.1929843822579484,medium
1838,36033,NY,Franklin County,0.12317339584418635,medium
1839,36035,NY,Fulton County,0.14651013445016645,medium
1840,36037,NY,Genesee County,0.12796806567160404,medium
1841,36039,NY,Greene County,0.015073375971311238,medium
1842,36041,NY,Hamilton County,0.02008117852328595,medium
1843,36043,NY,Herkimer County,0.16459114577341188,medium
1844,36045,NY,Jefferson County,0.18056958263901787,medium
1845,36047,NY,Kings County,0.21304526443867386,medium
1846,36049,NY,Lewis County,0.18056958263901787,medium
1847,36051,NY,Livingston County,0.16779802653197293,medium
